Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	HIFtarg	DPM_1A2A	speckleChangingPT2399	SigI	Normal	SigII	pIvsN	pIIvsN	pIvsII	SONdmso1	SONdmso2	SONpt2399-1	SONpt2399-2	RTTA_DPMfc	RTTA_DPMpadj	DPMup	RTTA_1A2A	RTTA_1A2Apadj	1A2Aup
CTDSP2	2257.09016055227	0.0518375023119357	0.208369530687248	0.248776786802582	0.803533448138027	0.961096296729223	No	ns	No	39.0539	54.23825	57.528	1.49915746983e-19	0.229553174905	7.7603411674e-22	566.467	443.008	376.941	472.26	-0.753684242702	0.00120999762627	No	-0.70184674039	0.0025599402104	No
CTDSPL	125.84834520671	0.382395769479012	0.450791468338254	0.848276412347893	0.396284050698841	0.811267245762677	No	ns	No	8.7226	27.1059	12.6116	4.09727914867e-52	5.21533302657e-16	8.59427071889e-07	33.3674	23.0235	37.1491	97.7665	-0.533809656984	0.290828486722	No	-0.151413887505	0.763432649596	No
SMTN	527.079012156656	-0.689177538508158	0.316529662704772	-2.17729211417053	0.0294587791888491	0.433127725330401	No	dpm	No	7.7985	3.99325	7.5757	2.25550199924e-12	7.65603872268e-11	0.042900464287	983.56	782.911	843.417	1031.05	0.403664971231	0.25496812055	No	-0.285512567277	0.421182782393	No
TMEM87B	874.638286884608	-0.02456413706671	0.200465502069297	-0.122535482729685	0.902474946558619	0.982008249332645	No	ns	No	6.2805	5.30065	7.37845	0.451763228241	0.000185507673669	3.38374031798e-06	156.159	323.998	201.762	257.93	0.0725865331717	0.747256965973	No	0.048022396105	0.830911060668	No
TMEM87A	804.911245178523	-0.325446377200476	0.210798408053357	-1.54387492868589	0.122618634850584	0.594290976328594	No	ns	No	10.1771	9.49965	12.91495	0.0226740707911	2.74232773692e-13	1.40867140173e-09	385.394	312.319	325.888	316.657	0.0197293528699	0.93344325017	No	-0.305717024331	0.195590558921	No
SGK1	33.6879741032138	-0.216856612406047	0.600423929386953	-0.361172501281657	0.717970497464116	0.935400280029459	No	ns	No	17.317	19.3964	23.68605	0.564704327432	0.00952628173916	0.00092390893161	42.9327	4.44899	54.945	11.901	-1.9815586922	0.00228819027485	No	-2.1984153046	0.000687965501894	No
BOD1L1	875.056013631147	0.404568864819893	0.20351647285847	1.98789247443984	0.0468235832360121	0.490250838547667	No	1a2a	No	3.2043	4.7109	6.13675	3.92733427366e-20	7.85484308387e-09	3.3517885306e-46	1.00102	1.00102	1.00102	1.00102	-0.396016814944	0.0827968946217	No	0.00855204987606	0.970009522192	No
MAP4K3	792.700735816055	0.0387468170977971	0.241251022688066	0.160607887444673	0.872402242269374	0.97519305375128	No	ns	No	5.1194	11.5918	6.68355	1.30077821492e-19	7.68022738368e-06	3.8893916218e-05	3.67042	5.11634	2.78062	1.00102	-0.0554259725706	0.837677366705	No	-0.0166791554728	0.950775070679	No
MAP4K2	177.653685682472	-0.176738618377866	0.334533428441722	-0.52831377480309	0.597281572505109	0.898469151687947	No	ns	Yes	2.6648	3.1547	2.56605	0.0185379473611	0.000444625168042	0.184387414591	1340.59	1219.58	1250.5	1392.98	-0.267857374857	0.474667363767	No	-0.444595993235	0.234670762331	No
MAP4K5	811.496415953284	0.393467707206611	0.137124042816972	2.86942901568179	0.00411213621489949	0.259432490757339	Yes	1a2a	No	4.6559	4.66545	6.6167	0.328661402341	7.17668988356e-09	2.59380937135e-14	39.4848	3.67042	8.89798	4.67144	0.144492845972	0.355571994931	No	0.537960553179	0.000525266376784	Yes
MAP4K4	1480.30114667786	0.00356702264787891	0.273291999395923	0.0130520566125732	0.989586261217072	0.998673090006083	Yes	ns	Yes	12.473	5.914	16.55305	1.0025929988e-18	1.52838580578e-29	6.17169154323e-06	155.047	178.516	93.0951	73.8532	-0.112837136057	0.712191777354	No	-0.109270113409	0.720766909293	No
GPD2	1585.26302235953	0.413173834589565	0.290091395849144	1.42428848460031	0.154362979557681	0.628994529289803	No	ns	No	4.3582	7.7049	7.41445	3.02502629245e-27	0.987483680794	7.29953094524e-37	1.00102	1.00102	1.00102	1.00102	-0.488362485036	0.13243360184	No	-0.0751886504464	0.816617858674	No
MICU1	644.136178326501	-0.0114762430624497	0.169276688265726	-0.0677957678639988	0.94594821276819	0.9920710805749	No	ns	Yes	22.6197	27.7136	21.37415	1.34172839776e-06	5.88049614192e-11	0.0487377256983	268.052	207.323	111.447	178.961	-0.217561050608	0.25250051302	No	-0.22903729367	0.226869816087	No
NRG3	42.3009540027456	0.694131825086706	0.571119174060177	1.21538876054889	0.224217852719581	0.69450830144279	No	ns	No	0.8868	0.3303	1.55315	1.40375121627e-10	5.15361094941e-21	3.94848088703e-08	1.00102	1.00102	1.00102	1.00102	-0.532340302648	0.408834580492	No	0.161791522439	0.799322711092	No
NRGN	92.7487234177278	-0.0985985759174069	0.3475321818565	-0.283710634769702	0.776632144117763	0.955718705864829	No	ns	No	10.2608	7.45985	5.88985	8.29623699895e-05	0.137132163557	2.67211326376e-08	69.8491	144.481	72.0736	99.4349	0.289985094354	0.464370498126	No	0.191386518437	0.627971126785	No
EIF4EBP2	2000.05041153065	0.315532741195048	0.112295157683086	2.80985171315693	0.00495643305499732	0.263700180364971	No	1a2a	No	29.647	43.0516	48.33815	8.82919793389e-17	0.449562087931	8.91824359559e-25	324.887	224.229	370.712	325.666	-0.0798385967882	0.528128245244	No	0.235694144407	0.0613870061813	No
NUMB	1189.5991480821	0.380399301415918	0.221751465546484	1.71543083369691	0.0862662663394297	0.54401057254184	No	ns	No	9.282	10.3255	13.0992	0.357972147178	4.04599383767e-09	1.1982965156e-12	295.302	342.683	222.116	273.502	-0.0841427253222	0.735260807232	No	0.296256576094	0.232847309644	No
SLFN5	120.793189118477	-0.161807175908617	1.04873696891369	-0.154287662879112	0.877382924438126	0.976251630016406	No	ns	No	5.535	4.12165	9.92935	0.0121012151223	2.7083499234e-16	8.40922536841e-21	184.299	256.929	164.39	250.144	-0.0783642006692	0.94677008862	No	-0.240171376578	0.837813997126	No
SPINT2	8189.90506839296	-0.212585570302188	0.11336622636556	-1.8752107847066	0.0607637310703983	0.505966146082495	No	ns	Yes	14.2093	15.5855	10.3739	0.0410195560058	3.51743324856e-14	1.04886114323e-07	835.854	774.124	716.065	873.893	-0.228922424392	0.0710010198274	No	-0.441507994694	0.000496065633671	No
SPINT1	2029.20821022748	-0.107326275125261	0.201593615818061	-0.53238925592824	0.594456424958086	0.897716240002207	No	ns	No	33.1792	45.46525	23.6554	0.00715310073993	1.2631656262e-15	5.27079471595e-05	555.011	448.347	491.391	582.817	-0.233641198652	0.300254929315	No	-0.340967473777	0.130413912916	No
MMADHC	1844.98309850282	-0.0883714989478205	0.17834052920246	-0.495521120987016	0.620232316812269	0.907123956579314	No	ns	No	30.1032	38.41155	37.231	8.10949898466e-05	0.677610963128	6.50002170236e-06	1.00102	1.00102	1.00102	1.00102	0.00960661809755	0.961662318838	No	-0.0787648808503	0.693285724532	No
KHK	238.83080078224	-0.641805304957593	0.352347044504307	-1.82151465428213	0.0685286611456055	0.511676499248965	No	ns	Yes	29.0099	19.7317	21.56845	0.953026654838	0.156965688409	0.0939860894238	1493.19	1374.29	1150.29	1295.99	0.80065429571	0.043909677272	Yes	0.158848990752	0.689757216293	No
NXN	47.3197133551437	0.144465007908102	0.520328555425156	0.277641898377191	0.781287265849825	0.95691413248565	No	ns	No	3.4524	3.5374	3.0976	0.175262491901	0.711374333216	0.0665183086033	570.36	580.259	573.252	570.36	-1.14017195536	0.0477808296337	No	-0.995706947452	0.0811750095433	No
PPIP5K2	561.589342045504	0.540357568911547	0.210825554752719	2.56305536368844	0.0103755502213865	0.336135125196704	No	1a2a	No	2.7486	2.9118	4.4425	0.588558416939	5.04269959843e-13	1.19519513861e-22	1.00102	1.00102	1.00102	1.00102	-0.480101205755	0.0427440948335	No	0.0602563631564	0.797945071712	No
PPIP5K1	203.078714211473	0.261946964619506	0.214367607675288	1.22195217579836	0.221725712797252	0.692873603301629	No	ns	No	1.6048	2.09865	1.38865	0.00178260993175	4.83279842425e-05	0.308015070429	154.602	105.775	86.8665	124.016	-0.258811354973	0.286803456354	No	0.00313560964623	0.989588242365	No
C9orf3	332.700314427133	0.593993838448978	0.440954786962498	1.34706290987492	0.177959972349049	0.652137595063218	No	ns	No	4.1143	4.06075	3.3921	0.149163146604	0.00311790008023	5.01058894937e-05	277.506	153.045	186.413	307.536	0.0285168921124	0.954095611962	No	0.622510730561	0.207769161721	No
OTX1	40.2881366494596	0.18767547242272	0.355955595315145	0.527244057665569	0.598024117045397	0.898469151687947	No	ns	No	0.0148	0.00985	0.00695	0.0355259147565	0.353349878746	0.0564486574708	1.00102	1.00102	1.00102	6.11736	0.296271102215	0.479779560768	No	0.483946574638	0.241459428239	No
ZFC3H1	616.743235274046	0.385651926739294	0.261201514044824	1.47645364212212	0.139822151399888	0.612301249966435	No	ns	No	3.7806	3.01055	5.00145	4.59552176882e-05	3.60078437816e-12	6.00931589742e-06	26.5827	1.44592	6.89593	42.2654	-0.547751679813	0.061194692857	No	-0.162099753074	0.5782942454	No
YEATS4	415.265965007769	-0.280805487486531	0.139836976193317	-2.00809181613262	0.0446335357670272	0.485368929957344	Yes	dpm	No	5.6539	8.1263	6.915	0.00688965253936	0.0108346194282	0.310018493081	86.0879	91.9828	131.801	120.79	0.334156114724	0.0366934741322	Yes	0.0533506272373	0.738407305626	No
STAG2	2481.46018726387	0.374587432611097	0.130264419659613	2.87559284100685	0.00403269530546353	0.257697996748045	No	1a2a	No	11.2471	19.44035	20.85495	8.85314876855e-46	0.00747078822057	1.07221746293e-46	30.0307	46.6031	22.8011	87.9787	-0.290407844025	0.0469432604394	No	0.0841795885863	0.563472406324	No
STAG1	1127.76954226372	0.623498844671473	0.167904289385579	3.71341820362705	0.000204478574093897	0.115306392820029	No	1a2a	No	2.9511	5.7732	7.30585	5.0844283893e-40	3.3766713339e-08	8.56679778691e-61	42.4878	50.1623	39.7072	1.00102	-0.37939737103	0.044446253887	No	0.244101473641	0.193500082912	No
LONP1	1554.77006434847	0.0471288502058642	0.183995430574401	0.256141416440268	0.797841642720792	0.95969610161539	No	ns	Yes	26.9847	19.33155	17.7798	2.06758996297e-11	0.265686483828	2.53430297946e-17	1772.03	1507.98	1511.66	1778.59	0.089811881689	0.663566015635	No	0.136940731895	0.506644470819	No
HMGA1	1928.21594145892	-0.59286758425338	0.188099488575416	-3.15188302075408	0.00162221248659581	0.1958995494637	No	dpm	No	11.9222	16.5233	7.53995	0.699380839485	2.75311856814e-05	0.138360651521	616.185	550.562	594.719	587.489	0.324374983815	0.12359717652	No	-0.268492600438	0.202733341273	No
HAX1	1441.10806867877	-0.0673879276718758	0.205604120120084	-0.327755726064816	0.743096365226309	0.944760917897854	No	ns	No	50.4688	33.8184	32.3535	3.34531163632e-07	0.180717813661	1.0499200409e-11	753.659	711.616	756.55	768.451	-0.154251674194	0.502804432988	No	-0.221639601866	0.335278354073	No
UPF3B	658.308994316475	-0.134558601944317	0.171087170399053	-0.786491480515254	0.431579608280771	0.828432882154441	No	ns	No	4.5707	3.20295	3.8395	2.89806005892e-08	0.000444739639415	2.35293901843e-05	106.887	180.518	187.859	110.557	0.0187195142671	0.922517619316	No	-0.115839087677	0.546567023355	No
LCA5L	57.9129456852095	-0.52079578969555	0.413524672724165	-1.25940681184684	0.207883430293536	0.681051371800333	No	ns	No	0.6004	0.6338	0.54445	0.377048196251	0.378428470972	0.787585397658	144.592	77.7461	46.047	13.1245	0.301398502225	0.519385008699	No	-0.219397287471	0.639992463575	No
C6orf226	102.336471352029	-0.372579143858331	0.305022548548814	-1.22148065980999	0.221904083888104	0.692924274759238	No	ns	Yes	8.2092	8.6168	3.3571	0.623049917565	6.43612292352e-14	1.30029408447e-17	640.654	553.454	609.4	634.537	0.0632148342328	0.854094942068	No	-0.309364309626	0.368343311575	No
PLS1	881.889229862199	0.439781251321038	0.213715400317039	2.05778924059117	0.0396103693510777	0.47572903251274	No	1a2a	No	3.8592	10.6021	7.46375	3.18188623246e-21	0.000659356802174	1.77952203198e-09	14.2368	50.496	11.4561	93.4287	-0.287554806613	0.230802583111	No	0.152226444708	0.524343399868	No
PLS3	1245.68721230238	-0.411212757099949	1.6172987218018	-0.254259000861526	0.79929547172789	0.95969610161539	No	ns	No	31.5787	81.03345	47.37825	3.4750109807e-40	1.14701554813e-15	1.06178197966e-07	26.249	22.2449	35.9256	1.00102	0.346074192741	0.848225749631	No	-0.0651385643592	0.971264552712	No
CLASP2	789.15902122579	0.300965174239389	0.206566338148983	1.45699041255367	0.145119026739479	0.618900803918316	No	ns	No	2.2286	5.0448	3.8385	9.37066837315e-67	4.80312532035e-05	5.07689155985e-33	1.00102	2.66939	1.00102	1.00102	-0.189593607314	0.413927985628	No	0.111371566926	0.630154989951	No
CLASP1	929.931945815301	0.266310947730496	0.203406080630525	1.3092575546659	0.19044712219551	0.66209873387088	No	ns	No	7.7722	9.37485	10.0028	2.17587841268e-09	0.246948947115	4.99078726946e-18	161.165	114.228	66.9573	60.9511	-0.301316474056	0.186541422836	No	-0.035005526326	0.877709150985	No
C5orf51	434.579687000617	0.268011034647807	0.231505523088476	1.15768743256021	0.246991614404491	0.711447183284665	No	ns	No	6.6811	7.5911	8.85835	0.00333396321966	3.29265061963e-07	1.29750013264e-17	1.00102	1.00102	1.00102	1.00102	-0.227074135493	0.383176268086	No	0.0409368991544	0.874522321156	No
SSPN	41.7670740647651	-1.53592330888345	0.654990327675494	-2.34495571000921	0.0190293399199782	0.386121190109906	No	dpm	No	5.0882	2.47925	6.2598	8.83786215951e-11	6.20086537661e-08	0.00617355945205	58.5042	97.8777	35.2582	80.9716	0.758287144488	0.300172554267	No	-0.777636164395	0.292948237143	No
PGM2L1	61.8369711221753	0.460048437521199	0.922319253459733	0.49879522279894	0.617923653365229	0.905928468362638	No	ns	No	2.1324	1.4991	4.4867	0.00755422987318	2.09995372573e-16	1.02108876818e-21	221.893	125.128	150.598	264.937	-1.0693762411	0.299225531897	No	-0.609327803579	0.552571928429	No
IRX5	167.320594456552	0.223584876327838	0.495135132395074	0.45156334442743	0.651583581821387	0.916741451481607	No	ns	No	1.7448	2.9064	1.07995	0.258099923283	0.00035411710021	0.000125121884531	126.907	73.1859	72.9634	130.133	-0.278396363179	0.616087179396	No	-0.0548114868511	0.921165821922	No
IRX3	511.175563586486	0.50905908113984	0.677037231965166	0.751892299426794	0.452115829404251	0.839260425536504	No	ns	No	30.5904	7.0607	18.43525	1.28832753207e-17	1.14350323197e-10	2.07154568004e-08	237.354	83.0849	155.27	226.676	0.16750916361	0.825113390635	No	0.67656824475	0.371832383299	No
IRX2	891.256535849394	-0.259384168273034	0.160633446553608	-1.6147581580183	0.10636307755047	0.575753956608725	Yes	ns	No	0.1675	8.1068	0.13685	1.1256630095e-55	7.95502989065e-43	0.829545784311	1.00102	1.00102	1.00102	1.00102	0.899486676381	8.6179982589e-07	Yes	0.640102508108	0.000458898037999	Yes
CLEC2D	191.868000968684	-0.187286425527364	0.24699014974102	-0.758274877454595	0.448286443698062	0.837528394065344	No	ns	No	2.5159	0.3601	1.74695	2.10513237773e-18	2.6027727679e-14	0.000363205385907	42.5991	52.6093	59.6164	97.7665	-0.0731105074025	0.792668133924	No	-0.26039693293	0.348084898649	No
C11orf54	74.0215803002982	-0.0926265406980809	0.327604480740245	-0.282738931069517	0.77737697068463	0.955718705864829	No	ns	No	15.4085	24.6842	17.24765	1.39049175008e-07	9.6696543276e-08	0.899373512637	47.6042	72.0736	23.8021	67.1797	-0.124706550921	0.736658546512	No	-0.21733309162	0.555502351604	No
HACL1	441.426648602484	-0.0288304669848832	0.194592109860727	-0.148158458251559	0.882217715438398	0.977396185548967	No	ns	No	4.15	7.635	3.88965	3.66564492393e-15	2.51607436264e-25	0.164201617565	81.9726	24.9143	69.4042	39.9297	0.0331733169588	0.879923842075	No	0.00434284997396	0.984171750507	No
IQSEC1	1060.02066193296	-0.054898282762162	0.229126420921164	-0.239598220674215	0.810641744298281	0.963288239119418	No	ns	No	7.2496	9.1789	9.8367	3.60717736565e-07	0.116633249968	7.39410562868e-12	213.329	205.21	152.378	241.691	-0.152284246573	0.552878847774	No	-0.207182529335	0.419023529592	No
IQSEC2	190.262917046413	-0.375258008032823	0.28984892517065	-1.29466758523216	0.195434926596847	0.666509416462158	No	ns	No	2.0774	1.84045	1.4868	0.00219569812859	0.000758895153066	6.60349639298e-12	425.101	370.156	323.108	345.798	-0.460615036061	0.153678509687	No	-0.835873044094	0.00965175278555	No
GPRASP1	57.9073388496149	0.540878427685052	0.267884626399053	2.01907229599408	0.0434797058374205	0.482116356239727	No	1a2a	No	1.6865	4.1912	3.02105	1.07217907193e-24	0.00561815245421	3.35332876392e-10	2.33572	3.22552	1.00102	1.00102	-0.540902468259	0.0781852287875	No	-2.40405739181e-05	0.999934957253	No
XPO1	4586.912516308	0.207162487832945	0.16994121355386	1.21902441144619	0.222834927285791	0.693509908768009	Yes	ns	No	4.9444	4.3285	6.0448	7.21332112618e-05	1.66370572895e-11	1.78754427921e-07	137.474	118.788	249.032	111.002	-0.109362438385	0.565389192414	No	0.097800049448	0.606938141528	No
XPO5	2047.00503649001	0.0659847645203968	0.147262088440405	0.448077065993126	0.654097578907111	0.916741451481607	No	ns	Yes	4.5812	4.91635	4.6556	0.625261636003	0.841288608477	0.510940963831	773.234	733.193	607.287	704.497	0.241869909146	0.144053607022	No	0.307854673667	0.0625814139359	No
XPO4	1169.09531890173	0.206103376744275	0.276376936665662	0.745732908218756	0.455828775799101	0.841061821653023	No	ns	No	2.2561	4.0096	4.29735	1.05814397059e-46	0.00326011626692	1.48549247909e-29	1.00102	1.66837	3.22552	1.00102	0.297164239463	0.337840659916	No	0.503267616207	0.104212759256	No
XPO7	1679.25161791404	0.259226714918669	0.176412151552641	1.46943797599632	0.141714033273659	0.615336652659733	No	ns	No	10.4743	17.34675	14.5581	3.09899940227e-43	8.02593821292e-14	3.60819045493e-23	252.703	192.308	180.963	214.997	-0.0728779368352	0.712795647422	No	0.186348778083	0.34560137719	No
XPO6	3868.47782483194	0.118181873473337	0.125795174047826	0.939478595803725	0.347485076635503	0.780761991313633	Yes	ns	No	12.6447	10.36835	11.61385	2.0463723023e-09	0.00033165391688	0.00179292436389	737.976	744.761	657.449	788.361	0.209253811203	0.138425074121	No	0.327435684677	0.0202671920581	Yes
GIT1	984.407243100503	-0.150512624639828	0.193068822578894	-0.779580165400989	0.435638034499088	0.829449464673786	No	ns	No	18.1747	9.5094	14.72085	4.37394441166e-29	1.09471857446e-14	3.06763751232e-12	825.287	586.043	773.012	683.698	0.0864958148317	0.689812108743	No	-0.0640168098081	0.767496399801	No
SESN1	331.74141572415	-0.306069717800162	0.249814682182912	-1.2251870671719	0.220504746119647	0.692513846765012	No	ns	No	5.4355	5.34605	6.62525	0.235296809539	3.06898824248e-06	0.00141112022521	8.23063	19.9092	62.1746	13.5694	-0.0697103309067	0.803473732138	No	-0.375780048707	0.17962331487	No
SESN2	274.243220353332	-0.241824574667534	0.207235231878882	-1.16690860176163	0.243247281800163	0.707811288810415	No	ns	No	9.1121	11.34485	7.337	0.00594287973397	5.09468241658e-11	7.4792114122e-06	788.25	690.594	710.726	736.085	-0.428257509177	0.0640656696277	No	-0.670082083844	0.00370970382239	No
SESN3	72.6987004063012	0.0304125489253563	0.506100837258344	0.0600918763345809	0.952082460018105	0.992422613958018	No	ns	No	4.0083	7.8572	6.508	1.02893966371e-16	0.658100939559	2.83242741244e-08	1.00102	1.00102	1.00102	1.00102	-1.45209512303	0.00940007636456	No	-1.42168257411	0.0106017044085	No
DBNDD1	1961.00807339522	-0.223596762404212	0.385650949847527	-0.579790513915796	0.562055895390879	0.884393179958995	No	ns	No	5.2874	4.2962	3.5144	0.00574634143735	0.337618807047	0.000117607559032	1407.77	1200.0	1160.18	1176.54	-0.0938708045907	0.827695212254	No	-0.317467566995	0.461631155649	No
NFRKB	734.797869339318	0.17413854704792	0.229311278867293	0.759398089392268	0.447614456101903	0.837265474840308	Yes	ns	No	5.0065	5.7568	5.90565	0.0315962018463	0.44117052364	0.00157655235347	180.184	50.8297	210.993	166.058	0.822836085767	0.00154551739775	Yes	0.996974632815	0.000121209877291	Yes
